variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp
lprior,-3.1436022894163185,-3.143598187270061,1.6092159226712135e-4,1.5897928989910544e-4,-3.1438737253629663,-3.143346318720159,1.0008218415662171,6097.675376652011,3113.3442351541958,Papilio machaon
lp__,202.82908358203025,203.15590311916088,1.840228634445947,1.6846921476788712,199.33007701429608,205.23005541344264,1.0013720577193763,2086.1008485892326,2495.447752383288,Papilio machaon
b_Intercept,2.744354470366297,2.7522779877472248,0.7797519312966741,0.7667613734821004,1.425981978007879,4.01582829804584,1.0004042379976674,5771.9456322884125,3050.2994108892754,Nymphalis polychloros
b_YearRescale,-0.022735366276769226,-0.023002112752414653,0.029557762529866742,0.0291396019375729,-0.07089427133681192,0.02628329879859584,1.0008150357785015,5055.180655758196,2685.3446682546128,Nymphalis polychloros
b_Temp,0.011710777456419708,0.011711198741640724,0.006089315971350588,0.0061504235831122914,0.0016415869669630738,0.021603586471226472,1.0002163159900015,5795.546276134386,3032.721153860525,Nymphalis polychloros
b_Latitude,0.010220598827236312,0.010082416573819869,0.01513671520694182,0.014944426737954455,-0.014257332941855962,0.035607645435365695,1.000492456027938,5706.829556037916,3108.4688409777846,Nymphalis polychloros
b_Sexmale,-0.04660875039321859,-0.04569992036505456,0.03879800178698929,0.038351117641158484,-0.1104448656444814,0.01637945458728773,1.0006799809592817,5157.200647999265,2966.664944822309,Nymphalis polychloros
b_Sexundetermined,-0.012413674883794435,-0.012279905443644445,0.021984769298351838,0.022796461763245512,-0.04850753787576018,0.022876959480735513,1.0008049954761642,5861.890214337861,3153.9593591311814,Nymphalis polychloros
sigma,0.0749800190834544,0.0748697031605415,0.0038349739100924877,0.0038260406573052937,0.06884442392084072,0.081468016309235,1.0005841807464424,4573.17656948404,3078.296229173352,Nymphalis polychloros
Intercept,3.3417543072744675,3.3417104797662,0.0053138433390255806,0.005418174210542526,3.3330242098868568,3.350355240115245,1.0003520109594333,6836.635455609032,3267.4277532594206,Nymphalis polychloros
lprior,-3.14448547143443,-3.144478605917312,1.8945030038609924e-4,1.9035279831165148e-4,-3.1448135398164383,-3.1441880011990975,1.000299797709373,6787.347124738891,3260.562416314908,Nymphalis polychloros
lp__,225.4269756912722,225.7841900217709,1.910229439404481,1.7855058178149088,221.74335997483882,227.8835519345251,1.0013009173472225,1869.8369136897832,2610.518464440635,Nymphalis polychloros
b_Intercept,3.1517182209392707,3.148452306869183,0.32180563670205964,0.3233806377079256,2.6272411280286114,3.68831228731095,0.9997930898667635,5660.8611830944055,3106.0920631338513,Celastrina argiolus
b_YearRescale,0.050342963532007255,0.05021748367194721,0.015916632956820796,0.015676301824031784,0.024375076950478854,0.07682935159886146,1.001337204746407,4860.323392349818,2866.4252951237727,Celastrina argiolus
b_Temp,-0.0035143016534169027,-0.0035480903494922627,0.005679273665505049,0.005650710345615632,-0.012956722343747295,0.005820210219988511,1.0001917328654415,5975.478805615284,3213.7820022323554,Celastrina argiolus
b_Latitude,-0.009330020356576589,-0.009211476750049793,0.006075935236925853,0.006131673827758199,-0.019476930684918525,6.484755280775178e-4,0.9997759970252738,5614.595313236603,3149.865026686613,Celastrina argiolus
b_Sexmale,-0.0072080802106685386,-0.007173942661437498,0.008085730097701131,0.008131882001270616,-0.020770112503052766,0.005972821873180925,1.002856627626247,5138.804774870516,3322.637611337592,Celastrina argiolus
b_Sexundetermined,0.019270652137557052,0.01910190343058996,0.01152492282685924,0.011895972139594794,5.384056151985575e-4,0.03839618968676579,1.0001311623446851,4781.7309390646005,2811.0233358265227,Celastrina argiolus
sigma,0.06395769568916411,0.06389936985084606,0.0027022893180175126,0.0026289423156208858,0.059645229248394036,0.06853705767459693,1.0022398050585495,5356.351516765371,2911.7134282531647,Celastrina argiolus
Intercept,2.7113111881437955,2.71127952582931,0.003678937458796013,0.003662896963827619,2.7051290045464924,2.7172684112126806,1.0005109112370276,6012.385399205237,2898.950083555607,Celastrina argiolus
lprior,-3.2069233954271095,-3.206924885446953,6.008282278087997e-4,6.02278261107999e-4,-3.2079348242974906,-3.2059582079841875,1.0005312082499151,5961.038383876577,2921.6281188037065,Celastrina argiolus
lp__,397.9648476534525,398.28505203372714,1.8962486436301857,1.7340332570570198,394.37852943751125,400.43603623109533,1.0014791771479894,1950.2101939901147,2804.6596017994557,Celastrina argiolus
b_Intercept,2.8010197820562195,2.7985445641219937,0.25370724320468524,0.24986101728747917,2.3855922597536194,3.2164685298620315,1.0012797276148906,4512.084639908153,3100.206795355329,Pieris brassicae
b_YearRescale,-0.013613134516138988,-0.013755390042131301,0.009607213288851968,0.009535296981209938,-0.029316225484723044,0.0023233186742802467,1.0006848549742737,4211.18213041509,3277.023689091247,Pieris brassicae
b_Temp,0.004678931762408906,0.004704164961318347,0.002700909229608989,0.0026940013207212557,2.4225994390130102e-4,0.009084424068979444,1.0000450633566498,5979.020542363051,3078.2920777184904,Pieris brassicae
b_Latitude,0.011107111619444946,0.01119708738370926,0.0047778822857276505,0.004741484541429029,0.0032050986369532826,0.018919398276476814,1.0010675839996779,4555.894909684415,2853.83042816289,Pieris brassicae
b_Sexmale,-0.02584431637156547,-0.025738035108902206,0.0049829085041313064,0.005071022572006412,-0.033930695274724254,-0.017823548612638827,1.0009437743237035,5165.743799704956,3296.8582408697566,Pieris brassicae
b_Sexundetermined,-0.0074749291464663425,-0.007556612149428953,0.006043571874475497,0.006060310669877867,-0.01752978257149075,0.0025774204923325423,1.0008132084329382,4401.382038027426,3166.731430284922,Pieris brassicae
sigma,0.04002223390507286,0.039979540915911035,0.0015449187625068285,0.0015752916240255965,0.03753653785254844,0.04263866874858595,1.0017748431995035,4334.532564978746,3100.6949239301644,Pieris brassicae
Intercept,3.4111138729737096,3.4110971100154894,0.002177687062709777,0.002149155943098939,3.4075586606378354,3.4146613856259123,1.0016422760671597,5847.793779849022,2787.1817694972665,Pieris brassicae
lprior,-3.1422261596050314,-3.1422250414082153,4.3463549783002964e-5,4.174732904710034e-5,-3.142297694165005,-3.142154850294719,1.0007780705104539,5496.217929609711,2694.4673120107796,Pieris brassicae
lp__,613.5903128731908,613.9083615122538,1.8913521713238004,1.7389357317896283,609.9763231352479,616.0422502411859,1.0010411189136843,1894.7464529485196,2860.8672832549983,Pieris brassicae
b_Intercept,2.821189001488616,2.824925900706859,0.2687969510691382,0.27292047854710905,2.383196212008712,3.262695369120966,1.0032654799307394,6256.29407758406,3304.294455007166,Satyrium w-album
b_YearRescale,0.005933986683744158,0.0056476132861934475,0.015663007154401422,0.01565609478912054,-0.020290015717625284,0.0318535904114624,1.0003453052122528,4771.681945600104,2863.147239886211,Satyrium w-album
b_Temp,0.0037551419245729525,0.0037880115802514614,0.004302878839843626,0.004248200761818441,-0.0032710220998024187,0.010699224999643557,1.0010953610756248,5639.259950351834,3227.227356176296,Satyrium w-album
b_Latitude,-0.002667506052072936,-0.0027339848067375588,0.0049849061607379255,0.005052210996471946,-0.010897106261854623,0.005487122146553895,1.003030109680531,6158.365244008176,3305.0362242519177,Satyrium w-album
b_Sexmale,-0.0320273860438176,-0.03198478116952487,0.007133357331025836,0.007309052733651044,-0.04379752554631947,-0.020520310099268732,0.9999449897672771,3920.537158627601,2945.641797849377,Satyrium w-album
b_Sexundetermined,-0.0015415894831311825,-0.0015583248944839258,0.007342024105544678,0.007269466971707776,-0.013601042776105318,0.010581691416251367,1.0005503935905955,4069.6298686301543,2791.7887908105918,Satyrium w-album
sigma,0.05223469681669447,0.05217676579070318,0.0019584142530584274,0.0019417592596634036,0.049156928218648116,0.055569151871481766,1.0008624539923119,4078.12948450938,3130.349579287094,Satyrium w-album
Intercept,2.7089140668203897,2.7088944282531164,0.0027391624222924166,0.002752494699185865,2.7044336137538076,2.713401787354226,1.000781441074541,6680.845568216443,3097.5771320496838,Satyrium w-album
lprior,-3.207168105033535,-3.207164596558874,4.479421903547116e-4,4.590598671690855e-4,-3.207900383057119,-3.206439701115821,1.000454066961706,6532.971668378399,3115.907923062004,Satyrium w-album
lp__,524.8907483621201,525.2145261904716,1.8629257140163056,1.7213215851606496,521.411935451167,527.3436839973963,1.0028471440668538,1944.7787318893972,2772.7782982160193,Satyrium w-album
b_Intercept,4.428082011696037,4.417330998779946,0.642051128526478,0.6424902044365473,3.3734048827899237,5.484334673209345,1.0010779707409554,3270.0577425371766,3035.624025944529,Satyrium pruni
b_YearRescale,-0.009710396297981915,-0.009552012082870187,0.01669898058850368,0.01638456937351931,-0.03742068747949743,0.01757567683110967,1.000669581190164,2647.082796197758,2616.630771006069,Satyrium pruni
b_Temp,-0.0068883998139735595,-0.006891594986965382,0.003680254701361745,0.003654324720329731,-0.012925702657227308,-7.087287368240251e-4,1.00196339540963,5658.743020106516,3123.8184950755544,Satyrium pruni
b_Latitude,-0.03062821613823535,-0.030443379397217717,0.012032886310582276,0.012017287886674987,-0.050386980568678345,-0.010815988078104542,1.0010625075540596,3312.0262910594047,3100.4001231692832,Satyrium pruni
b_Sexmale,-0.03789767128074082,-0.03791341363076793,0.005521360286098695,0.005466993378471414,-0.047013392587767905,-0.02887363174857066,1.0008782531092957,4268.190818978503,3086.8192933695404,Satyrium pruni
b_Sexundetermined,-0.0030477437131538505,-0.003009045085652088,0.005581284455555121,0.0057612290805010985,-0.01201638787235325,0.0060314330939847186,1.001050242697952,4334.892568764867,3147.9395752555524,Satyrium pruni
sigma,0.04314443676498042,0.04312164293031705,0.0016122013791417566,0.001658050358497777,0.04064872346904713,0.04583672429615563,1.0014062077413546,4239.657967247431,2880.3564062619234,Satyrium pruni
Intercept,2.745158801296148,2.745140230458757,0.002219918232531221,0.0021642565720346742,2.7415529052504377,2.748832577451008,1.0009805950478456,6547.655292395457,2811.9153571687257,Satyrium pruni
lprior,-3.201283203713246,-3.2012857945580104,3.4724417625564e-4,3.391904651899615e-4,-3.201852742045284,-3.200719897364219,1.0009539796499458,6451.607809329964,2763.753990970623,Satyrium pruni
lp__,644.843650426288,645.2022689754649,1.91431674538087,1.7210739202674032,641.2846648641573,647.2849373603983,1.0016884391895862,1554.2960346822254,2502.341949333869,Satyrium pruni
b_Intercept,3.011545476992855,3.01676426635313,0.24891905420557928,0.24976626126472853,2.605659477265738,3.4189100110392783,1.0004265138789878,5067.6278886168875,2832.1644860573374,Pieris rapae
b_YearRescale,0.012732723681300675,0.01254062635709665,0.014649084305811242,0.014584298284065421,-0.010500800487735504,0.036592087642119075,1.0004520118720412,4299.914644157744,2668.2594752139935,Pieris rapae
b_Temp,-0.011655659622814542,-0.011642906840020634,0.0023485803205695937,0.002406652080473819,-0.015530571934668202,-0.007842806779792958,0.999498185256079,6976.146378891986,3532.5039513417555,Pieris rapae
b_Latitude,0.005550694556090749,0.005487277810552539,0.004808349671265906,0.004911811506270221,-0.0022194987950606327,0.013419273801960669,1.0004185067146087,4917.057016251517,2780.4316505255088,Pieris rapae
b_Sexmale,0.021652037107853392,0.021664601919927445,0.006119731998992349,0.0061514707905371835,0.011880722869429114,0.03159148189371469,0.9998936297220395,5458.02580990031,3064.8305013126524,Pieris rapae
b_Sexundetermined,0.008894743076546422,0.008822208266346375,0.007135489877205622,0.006945392710058873,-0.002814810738100607,0.020700215050965927,1.0014508482800495,4942.110850881897,3396.6844471183526,Pieris rapae
sigma,0.05556785771842864,0.055529673740232044,0.0018711204697370093,0.0018890041061919735,0.05261716035007843,0.058743944462379113,1.0007502986224777,4440.909028425513,2963.223927069461,Pieris rapae
Intercept,3.1382962443843745,3.1382682975519725,0.002607638527222223,0.0026248893238035474,3.134018986952881,3.1424973832633945,1.004655979633813,6163.432643014398,2968.7296561142816,Pieris rapae
lprior,-3.1554490992913657,-3.1554478688941043,2.0105184153381905e-4,2.0300715205500585e-4,-3.155782771636432,-3.155125821675608,1.0048692190731525,6158.154766828864,2823.9362817820006,Pieris rapae
lp__,649.4097607640103,649.7427712408507,1.8356577417814175,1.7294304392308877,645.930798643036,651.7688942608596,1.0002671152372493,1722.341155180381,2883.586839445581,Pieris rapae
b_Intercept,3.8182712231899023,3.818610524894326,0.2570516089512791,0.2572746736162229,3.3985157321546358,4.237263994506833,0.9996441751531383,4600.016944036524,2947.132487086196,Polygonia c-album
b_YearRescale,0.006985561319876996,0.007279234942183067,0.014614135710072591,0.01450510243548496,-0.017157732958675256,0.030661451902047554,1.0005015259648276,4463.148349558743,3222.167268812628,Polygonia c-album
b_Temp,-7.642846108349802e-4,-7.552877813125674e-4,0.002670146202937393,0.0026552638184901595,-0.005161703760114651,0.0037080900875114966,1.0015151144540773,6052.0204798385985,3741.262388418518,Polygonia c-album
b_Latitude,-0.013171056965416728,-0.013235442516111667,0.004718235569540285,0.004796948311461294,-0.020785623926766195,-0.005432285330880749,0.9996666977099035,4740.977898537986,3065.6658094445847,Polygonia c-album
b_Sexmale,-0.02142173417290327,-0.02161814265812305,0.005541755184368259,0.005719252657692864,-0.030376807866984264,-0.012274755071849957,0.9999310724832376,4612.179592195579,3112.46591623503,Polygonia c-album
b_Sexundetermined,0.02566237832762607,0.02568188147699043,0.005808078186981832,0.005848823010011687,0.016299359952503128,0.03525853577646731,1.0010303889545844,4463.167152272017,3353.6559180664917,Polygonia c-album
sigma,0.049162646836328566,0.04911482823694302,0.0016689060582467511,0.0016854638024895085,0.04650582018750687,0.051909828235626634,1.000274253487416,4719.101382058227,2935.384727826708,Polygonia c-album
Intercept,3.143378637603016,3.1433854607803084,0.0022575816954214993,0.0022835034369847835,3.1398231619192147,3.147163584364134,1.0007403550184046,6166.735987720144,3041.6123421738844,Polygonia c-album
lprior,-3.1549905429175844,-3.1549898534167706,1.7211703156042678e-4,1.7556889131577907e-4,-3.1552646967842795,-3.154709652712264,1.000894152848192,6071.085750469573,2958.068245067018,Polygonia c-album
lp__,737.4710823456595,737.8137555419725,1.8770924349755476,1.7327015432900033,733.8649231010976,739.9064885091522,0.9999438354555688,2002.2240284956476,2653.079461730109,Polygonia c-album
b_Intercept,2.7809713683853707,2.780767709229987,0.16320652432378044,0.1615215367067272,2.511996260367493,3.049263007346153,1.0023237859375316,5461.638746618548,2988.260526604699,Pararge aegeria
b_YearRescale,0.029438720714942693,0.029388497875540088,0.010338713386771019,0.010361868811054298,0.012177199296700416,0.046403479734252476,1.0000094019205055,4108.322143397594,2717.710549148805,Pararge aegeria
b_Temp,5.273585453101961e-4,5.444035730483401e-4,0.0024170009710033575,0.002432784121858461,-0.0034672453213019806,0.0046874035967546706,1.0010711035387438,5886.401946296908,3685.3858760643207,Pararge aegeria
b_Latitude,0.004390446402865037,0.004398911346311306,0.0031362222014808504,0.0030890577887759453,-7.464703551134605e-4,0.009569712148685463,1.0021750127888027,5439.236150323382,3109.676059637638,Pararge aegeria
b_Sexmale,-0.043916794930732535,-0.04405288472040037,0.004654793613148378,0.004648273215168013,-0.05171355735455841,-0.03621845191646375,1.0011927765215258,4826.280957719049,3373.6193720028737,Pararge aegeria
b_Sexundetermined,-0.014664946337382094,-0.01461267396129505,0.005797112426463226,0.0058338514755126875,-0.024345306429343492,-0.005243033913303865,1.0005616666745267,4471.218416858564,3302.8874619510393,Pararge aegeria
sigma,0.042763511896879124,0.0427268047230458,0.0013869391542810498,0.0014091597356728084,0.04054377841754714,0.04509231083517007,1.000890466182715,4030.6833666520947,3034.831887878414,Pararge aegeria
Intercept,3.0233142558106394,3.0233136041456987,0.001961638879757694,0.0019607813984023207,3.020058142817464,3.026513572276035,1.0004424101453147,6390.65727534556,2707.503300732751,Pararge aegeria
lprior,-3.1654997370990112,-3.1654995908559336,1.975663660737004e-4,1.9759631113728106e-4,-3.1658262026330193,-3.1651767625428437,1.0003710072124128,6280.993727120282,2919.080403706954,Pararge aegeria
lp__,810.58438767799,810.9175642256837,1.8794269932917091,1.7199805149510032,807.0872672450158,812.9646948927178,1.0009325423559985,1828.0707832797293,2456.05076365984,Pararge aegeria
b_Intercept,3.271654782165916,3.270599245731752,0.2103607982012256,0.2123642729956065,2.931220020100285,3.617596613225389,1.0023304091520655,5413.168585585434,3040.619245639227,Gonepteryx rhamni
b_YearRescale,0.010850477457055018,0.010860802480183642,0.008914822703545489,0.008943864362538622,-0.00337248961025211,0.025548057481957386,1.0016028447124357,4180.036458620375,3116.31083232201,Gonepteryx rhamni
b_Temp,-0.0036388671255299806,-0.0036673514329963776,0.0023758357770218,0.002390242099687703,-0.007502437211790201,2.3907358138881737e-4,1.0017398138732347,6303.903888564078,3450.761021036161,Gonepteryx rhamni
b_Latitude,0.0020140815401860717,0.0020490385255232187,0.00391167596377859,0.004003644091432747,-0.00439066738402708,0.00844202489211986,1.0016740859861404,5372.229388802869,2655.8808971381013,Gonepteryx rhamni
b_Sexmale,-0.014358073315402342,-0.014360965241144767,0.004143820023632327,0.004212394547075692,-0.021113602062273563,-0.007405417651024716,0.9999506904914974,5166.150319649871,3141.7249016788487,Gonepteryx rhamni
b_Sexundetermined,0.028128294610554078,0.028107609984369744,0.005591385737510055,0.005627323172230279,0.018938555221532833,0.03726823725272329,1.0031438069406429,4298.257880267175,3182.586239831417,Gonepteryx rhamni
sigma,0.04165392480880942,0.04161404874068522,0.0013648185320961014,0.001351441444487314,0.03945194880468245,0.043917072128486355,1.0020125433112164,4282.6965842915415,2791.7643582797336,Gonepteryx rhamni
Intercept,3.332145141443502,3.3321556103831704,0.0018402413304194677,0.0018489818738167943,3.329099542250044,3.335205088285732,1.001135430432213,5298.847250621826,3301.941644333128,Gonepteryx rhamni
lprior,-3.144400708501315,-3.1443997689070633,6.711904668142792e-5,6.765373152291953e-5,-3.1445135915104436,-3.1442905426954018,1.0009231279640727,5210.804129885372,3363.5711187381094,Gonepteryx rhamni
lp__,843.8290736439878,844.1444888063204,1.8377488820025352,1.7456067638762165,840.4503941144504,846.2981985543049,1.0004486969880417,1970.6222817105017,2897.3746701918335,Gonepteryx rhamni
b_Intercept,2.677725493294901,2.6774648842804747,0.27094086822888547,0.2644899381387431,2.221592662928958,3.128320955264625,1.0025733351538346,5772.701677974409,2776.1491832694405,Favonius quercus
b_YearRescale,0.029428105458485673,0.029608041122680985,0.012038079325615259,0.011465628058400137,0.009434551235861316,0.04906867826094468,0.9999865998937769,4437.023634109005,2632.5210449940237,Favonius quercus
b_Temp,-0.004395166215536672,-0.0043788319235937255,0.004301734242726044,0.004225312616799742,-0.011516105520049258,0.002661245266352007,1.0002599990949097,4439.953212289698,3054.7705087935947,Favonius quercus
b_Latitude,0.0011323514344057529,0.001125146082740966,0.005067834303377293,0.004985440309689795,-0.007154105961881147,0.00964210954154159,1.003065417137145,5810.741517632846,2781.252191447558,Favonius quercus
b_Sexmale,0.03253866186542515,0.03265157377871633,0.006030230474227608,0.005855285634825592,0.022349372531754865,0.042424718688053246,1.0008639686640992,4918.783590975653,3362.613377981799,Favonius quercus
b_Sexundetermined,0.029457277294482328,0.029390458528953826,0.007292846214982402,0.007390166549637276,0.017744292705963578,0.041429037988375106,0.9998876875598186,4840.922590311873,2862.5255550758275,Favonius quercus
sigma,0.058542695239616215,0.058463434057815865,0.0018727271785391128,0.0018770762985151615,0.05555900847132627,0.061588791281437835,1.0026712842241006,5129.538490969489,3146.7332635554735,Favonius quercus
Intercept,2.7575626896832115,2.757572954892495,0.002646823562570933,0.0026340210236736918,2.753036184386498,2.7620073970966974,1.0006240122728576,6785.398583566703,3140.163173151119,Favonius quercus
lprior,-3.1995269792220333,-3.199522112193926,4.08777817095377e-4,4.093640634446996e-4,-3.200221736998465,-3.19884647279605,1.0008586083959587,6741.754150366025,3265.1635709183447,Favonius quercus
lp__,695.8219792968188,696.2200298631376,1.9790966545307238,1.8059629881214991,692.0582066032558,698.33334066936,1.0028259037946428,1759.0390472141682,2559.890495883245,Favonius quercus
b_Intercept,3.3501658730790536,3.355811842707169,0.3376123770709811,0.3263806139831669,2.7792819677503933,3.8979196537279206,1.001208286081093,7016.06906597846,3271.5642716222123,Aglais io
b_YearRescale,-0.003737593760655664,-0.003951506682123332,0.016724226053080837,0.01643546060456025,-0.031006492037567734,0.023719684520843623,1.000605519556594,6200.853545302753,3187.449825108404,Aglais io
b_Temp,0.002611196249365595,0.002513763069541983,0.003614607158155584,0.003465466237581607,-0.003252091083354632,0.008549189593860562,0.9999852001295976,6251.253705493151,3140.079277254239,Aglais io
b_Latitude,-0.0012530515487214212,-0.0014040738639452387,0.006333243597804686,0.006203508215264081,-0.011574674403631477,0.00937673151520503,1.0005719294108673,7017.89231077258,3383.6045749499367,Aglais io
b_Sexmale,-0.0709746156360685,-0.07122264870785643,0.018105285552311095,0.01815868563918759,-0.1006054145438666,-0.04084903021209815,1.0014242921367515,5403.698381789232,3179.991709176123,Aglais io
b_Sexundetermined,0.006103390834277437,0.006291160324722274,0.01460669599522414,0.01442608755776794,-0.018694044639916925,0.03044934486998236,1.0028229494004954,6417.868408142311,3153.180859235134,Aglais io
sigma,0.074881465731549815,0.07484389380647444,0.002404169926209815,0.0023580052131370595,0.07102363772606876,0.07893099530203032,1.0008049332328428,4742.804521480421,2534.735532553639,Aglais io
Intercept,3.3186608005472147,3.3185851292362916,0.003414872284379932,0.0034752589064055515,3.3131779108545607,3.3244162617662547,1.0010818829133235,6452.655111663038,3149.4268383660715,Aglais io
lprior,-3.1453163951581917,-3.1453165288983618,1.38455710964841e-4,1.4056568146759329e-4,-3.1455434728118172,-3.1450872152744065,1.000960707747233,6172.314134848976,3174.7898460086767,Aglais io
lp__,587.164448399929,587.4805428592571,1.8902463018397158,1.7358158680897073,583.5322382580734,589.6246146068148,1.0012137489066357,1999.8825885864626,3041.982025493932,Aglais io
b_Intercept,3.287504142352532,3.2839522150918246,1.328072550140622,1.295946257123846,1.0916970894696372,5.51568029290238,1.0031385652298108,5189.920376357725,2910.268284657996,Thymelicus acteon
b_YearRescale,0.038998615692873,0.03889488417873918,0.009547206967492524,0.009318551888123845,0.023063818055948856,0.055088402420677834,1.0001644673813463,5910.730590866787,3085.7824197859736,Thymelicus acteon
b_Temp,-0.009839933082288763,-0.009821583232532485,0.0026412285943753725,0.002686304923643208,-0.014120836582881402,-0.005526890200522363,1.0003699217762865,6327.104613352956,2746.153377567359,Thymelicus acteon
b_Latitude,-0.01525274069431533,-0.015095707897289552,0.02617853541326631,0.025654866754892217,-0.059166021540026745,0.02804390879696248,1.0027529201854617,5224.177020297838,2931.9162151280643,Thymelicus acteon
