variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp
b_YearRescale,0.017272195717030023,0.01747011342859471,0.014871794700015538,0.01481277497033573,-0.0073265561097867245,0.041693861739560883,1.0031882388426001,5458.658318858893,2993.4144724120233,Hesperia comma
b_Temp,-0.01803906341798943,-0.018084388662120983,0.00843398343699019,0.00833825436317576,-0.03162116969026541,-0.004168407790914136,0.9995024983413497,5746.3380361122545,3169.1464338250503,Hesperia comma
b_Latitude,0.021510350952334046,0.021454590163724842,0.018251520454247726,0.017495551069978424,-0.00848705786860753,0.0516614968475847,1.0018812142332794,5186.844836400341,2712.7554844127894,Hesperia comma
b_Sexmale,-0.09278514401171416,-0.09274004052637329,0.009773733401102557,0.009658115247323355,-0.10872552858475297,-0.07675311010371037,1.0001106098093546,6537.828797832216,3165.183260924863,Hesperia comma
sigma,0.04987150103272315,0.04974662712135684,0.003602347507631739,0.003616816363256229,0.04425028294191181,0.05611101315713045,1.0023503972684151,5020.662492940086,2991.8492871913986,Hesperia comma
Intercept,2.6193872594839993,2.6193887233006663,0.004909971654795609,0.004740469639276316,2.61109232769066,2.627650884476214,1.0003627123058998,5722.691959209764,2971.6328311112493,Hesperia comma
lprior,-3.1771201745202977,-3.1771159428735887,5.987742609906892e-4,5.808643462399134e-4,-3.1781335136353044,-3.1761154186515697,1.0004000012231604,5663.676895092776,2971.7807571478384,Hesperia comma
lp__,157.31128986021167,157.61949258098502,1.7464523021007308,1.6315685624664944,153.98505717204355,159.55385547301063,1.0015601012902033,1805.3015388158517,2792.2383725209415,Hesperia comma
b_Intercept,1.9958463440733698,1.9964135840268038,0.6234375575027647,0.618690390204209,0.9641925523488087,3.007430859154872,1.0003713214548406,4751.534042843118,2973.150629158737,Melanargia galathea
b_YearRescale,0.031423438458859684,0.031228634563015095,0.014938886047873103,0.014859618487736847,0.007287381068978184,0.0561393667586722,1.0003093404051775,5302.817934318101,3303.075982667079,Melanargia galathea
b_Temp,0.0035086471898190643,0.0034286435892457723,0.006447230427973804,0.006607445791657471,-0.006810472583700534,0.014077839696163212,0.9996967797356978,6224.502223005027,2864.5020089099066,Melanargia galathea
b_Latitude,0.02254107696521085,0.022499519988807885,0.011997784238109536,0.011811884965606166,0.002990034839504301,0.041934040740267166,1.0005754364726687,4765.468938086156,3065.5549602140145,Melanargia galathea
b_Sexmale,-0.08666945515806619,-0.08653629847888536,0.010759921294916564,0.010737535263307918,-0.10470582808213529,-0.06925955359991237,1.0003193412776483,4821.577532209414,2573.438117688236,Melanargia galathea
sigma,0.05220509522207913,0.05193180969319732,0.003905046634547307,0.0038042194820310364,0.04629978039439428,0.05887534301108222,1.0005758266354787,4200.392245790545,3187.9208724219075,Melanargia galathea
Intercept,3.2063722996482182,3.2063995595587995,0.005271647991667955,0.005316021259220968,3.197866897364643,3.2150187863829744,1.0008473787387349,6093.192700170704,3273.0097827086383,Melanargia galathea
lprior,-3.1415115879729947,-3.1415065369427237,4.5574565853636355e-5,4.29667698184347e-5,-3.1415920848395027,-3.1414451950470115,1.0004197690681977,4215.547706744215,2939.8985604563604,Melanargia galathea
lp__,149.71602652389623,150.06945721647833,1.8078431557031953,1.600623702237639,146.29780879859996,152.0070861393728,1.0000766992223875,2057.7294977095953,2649.1957228438146,Melanargia galathea
b_Intercept,3.001509573877958,2.9987311686542526,0.47436569948222,0.47167728205588866,2.2252658367254767,3.7862311967851636,1.0008264455063638,5234.9028084376705,2908.232952381087,Thymelicus sylvestris
b_YearRescale,0.020032482493748525,0.020040408409501796,0.013536202399146815,0.013481214675529795,-0.0022039806995501313,0.042007779974415335,0.9999983804551625,5125.181211792553,3111.3240067697916,Thymelicus sylvestris
b_Temp,0.0031329142204309644,0.003065287028269124,0.005336721566424867,0.005427298366452831,-0.005555161445391003,0.011914119537794329,1.0017665320876818,5475.2579434473055,3231.1759625126324,Thymelicus sylvestris
b_Latitude,-0.009412459846460755,-0.009297420732450934,0.009200872117998513,0.009018864248561891,-0.02444648353206665,0.005851085382531796,1.0003031524934634,5239.296060087823,2910.410157233418,Thymelicus sylvestris
b_Sexmale,-0.03810288849130713,-0.038221128300543854,0.009222561901358915,0.00882778228802392,-0.05337561566035642,-0.02277889763943869,1.004628798613562,4751.19410720201,3112.5931398256494,Thymelicus sylvestris
sigma,0.043685886468267744,0.04350811288689715,0.0032496197119166064,0.0032289149970647353,0.03879495751822044,0.049317641099653205,1.0011823517980611,4795.589783462287,3067.3577476896485,Thymelicus sylvestris
Intercept,2.5706353935814508,2.5706790468368776,0.004513458538135652,0.004597130502276421,2.563328246393174,2.577971795660155,1.002502784618013,6014.45376983577,3165.203838414176,Thymelicus sylvestris
lprior,-3.183229260131271,-3.1832220644792315,5.948048906323222e-4,6.088265620012363e-4,-3.184190440588397,-3.182273101404435,1.0033276364565473,6034.606551611213,2997.2472490017167,Thymelicus sylvestris
lp__,162.24402430729438,162.5359284197907,1.7438028144961792,1.6341053305065285,159.01329263298703,164.47708967277987,1.00646598003436,1743.511721310773,2196.263466857895,Thymelicus sylvestris
b_Intercept,3.0267487456383364,3.0298199673520334,0.3106770886457019,0.3009438350262565,2.4975219741291665,3.537409683803973,1.001234474408041,3067.1287145795436,2449.135726546654,Coenonympha tullia
b_YearRescale,0.029032974314453616,0.029367905498910496,0.01838691268124906,0.01846027034694082,-5.964448925919434e-4,0.05894528731569601,1.0024962698132929,3181.987824605272,2376.9847896597425,Coenonympha tullia
b_Temp,-0.0012943158714838682,-0.0012857914952114574,0.005562043321046712,0.005411718541474933,-0.01051257971172085,0.007961610347851023,1.0005500483582856,2840.358332199367,2405.6980401446885,Coenonympha tullia
b_Latitude,-0.002175054695220513,-0.0021681450514436846,0.004632446380331528,0.004559677979580809,-0.009717014280258892,0.005594871302819475,1.0015456594935108,3099.8035110978244,2449.391140013939,Coenonympha tullia
sigma,0.04167853576608205,0.041498548014161536,0.0030591441332806506,0.00301985779227464,0.03699449501918043,0.047049727068286744,1.0026723818091927,3264.519352107986,2568.516192943594,Coenonympha tullia
Intercept,2.92619912360296,2.926173633602393,0.004151612346926588,0.004038269689496693,2.9192693110616252,2.9329344887676303,1.0002413836886945,4350.699135793509,2941.6790110822208,Coenonympha tullia
lprior,-3.1707185283920647,-3.170714451892124,4.5952370902736025e-4,4.463813927098301e-4,-3.1714700185974816,-3.169955784838023,1.000122708244919,4344.870903274753,2849.1756793308364,Coenonympha tullia
lp__,164.97557879277164,165.29633200500794,1.5922205038451438,1.4289820892330587,161.8635927701469,166.9438500108087,1.0022303054868804,1718.0130618225674,2816.1036267107033,Coenonympha tullia
b_Intercept,4.199446462533859,4.204006726556409,0.836858034753808,0.8278038807229104,2.8317694785586,5.5454929026735025,1.0016065185918936,4930.2248577501905,3292.4994011216604,Limenitis camilla
b_YearRescale,0.051653052918256295,0.05187073018197735,0.01656322090106257,0.016098688623775476,0.024523466386373843,0.0793973739475266,1.0021169324535075,4171.804438265191,2798.1955264417306,Limenitis camilla
b_Temp,-1.1872422109466598e-4,-1.0767547909432953e-4,0.006260098887486948,0.0062209113731708865,-0.010385429979932007,0.010208948341687053,1.001167754942046,4582.843654761307,2653.9624923255765,Limenitis camilla
b_Latitude,-0.018143411105106255,-0.018297569765289876,0.015964390519408105,0.01566285055618183,-0.044025050901500495,0.008287297837880767,1.001577023125521,4966.381239459988,3388.496540681803,Limenitis camilla
sigma,0.056138453752096217,0.05589233814651093,0.004238614751740648,0.004135753534359179,0.04946448738174339,0.06341689757412276,1.0012835196433545,4191.803563533601,2867.5811451791783,Limenitis camilla
Intercept,3.3360934863933247,3.3361338215041485,0.005823068448790344,0.005740177762097671,3.326345441839946,3.3455437956452094,1.0001569783017004,4972.941396983107,3061.5947833208593,Limenitis camilla
lprior,-3.232903726511542,-3.2329006492017722,0.001110673001586818,0.0011039358450229688,-3.234720713329609,-3.2310610037887506,1.0005218123286443,4977.681038903109,3038.354168244026,Limenitis camilla
lp__,136.34399182957887,136.6930894448314,1.6164600834233092,1.426396254437826,133.2233287806304,138.30773097443833,1.0018809010346397,1883.4844421861635,2658.252039866125,Limenitis camilla
b_Intercept,2.42484935835006,2.4219367437471253,0.28832795550603435,0.28815814255868255,1.9440142535485598,2.8924371907672413,1.0019652042767024,3037.7170893102393,2753.042622093162,Speyeria aglaja
b_YearRescale,0.005622087852205222,0.005489672319099514,0.01710856251535263,0.016780492890559356,-0.022566577125241263,0.0337559214301892,1.001998295828658,3563.429933025543,2622.1739976302606,Speyeria aglaja
b_Temp,0.018778080124445037,0.018694390415122455,0.00733822713571945,0.007304783829949577,0.006727168868703521,0.03092055341359209,1.002493813630218,2879.9426574859326,2642.5666250969966,Speyeria aglaja
b_Latitude,0.01411097064365434,0.014182434365407684,0.004628122362106276,0.004622674455595851,0.006576921091842191,0.021753264110798542,1.0020303753743465,3042.0440296821134,2769.5355980264676,Speyeria aglaja
sigma,0.05368769203002473,0.05335307192765424,0.0040841224088676055,0.003986031023810029,0.04757454257311952,0.06093836060194245,1.0009654938563228,3397.397125871365,2801.0959708380997,Speyeria aglaja
Intercept,3.317123561249476,3.316999593187978,0.005570690552696671,0.00551880090242362,3.3080895450671424,3.32633457026717,1.0002718297548228,3781.208800539527,2612.9616913420114,Speyeria aglaja
lprior,-3.2292889379537515,-3.229260091918785,0.0010437619805447453,0.001043386643967782,-3.2310449085349604,-3.227620081409574,1.000216156156108,3800.473857770787,2443.8263608761968,Speyeria aglaja
lp__,134.65532681871014,134.94609441192375,1.5556110364709017,1.4659858573893496,131.71056589091603,136.5842657731552,1.0022582059486973,1748.6547569545012,2451.9697427029387,Speyeria aglaja
b_Intercept,4.209867593646582,4.210925863746685,0.5327448988492017,0.5108721145229399,3.336442584462047,5.109202979066099,1.0013159987718132,2676.3473763352663,2617.820442082125,Anthocharis cardamines
b_YearRescale,0.08462739865139107,0.0844660970526589,0.022445660579962553,0.022573818109314112,0.048073857404012564,0.12090458115713576,1.0012618341649206,4031.1846907681866,2902.503559428615,Anthocharis cardamines
b_Temp,-0.023027705062275635,-0.0229328506665723,0.009861012173428614,0.009570283326220824,-0.03942107415227801,-0.00681751580548011,1.0010311573338675,2778.8576274012985,2856.9545770153277,Anthocharis cardamines
b_Latitude,-0.017757552581429484,-0.017721177411844223,0.00771308594870352,0.007604277093818106,-0.03035763138709114,-0.00502391866792052,1.0013998424623483,2739.2162198415167,2836.7192540762403,Anthocharis cardamines
b_Sexmale,-0.07006352048540893,-0.07006141638434538,0.015190454304665308,0.015264042355734146,-0.09475543266990209,-0.044507439750665026,0.9999836840305926,3814.9880623597237,2805.1379855736936,Anthocharis cardamines
sigma,0.07071398193510303,0.07043114488847518,0.005603381994369536,0.005528611847741067,0.062082029686214686,0.0798497671330494,1.0011612403739643,2936.6128205440946,2651.527086247279,Anthocharis cardamines
Intercept,3.0117811730916912,3.0118277226604597,0.007512440662941654,0.007389106706508623,2.999310985406042,3.024354329004315,1.0015911150729346,4150.911635862257,2682.4886723488416,Anthocharis cardamines
lprior,-3.1455298672605903,-3.1455165521697004,3.1116454919615394e-4,3.0342384533815737e-4,-3.1460526698230837,-3.1450299753366595,1.0005650167334006,4120.496740363142,2670.5770521721156,Anthocharis cardamines
lp__,105.72276184570295,106.0188074652783,1.7983860888448207,1.6567540026876206,102.34008761843074,108.02860841462181,1.0004303977000202,1946.1330885078678,2630.4950261245904,Anthocharis cardamines
b_Intercept,2.4416335681162353,2.429913748014237,0.8272018406116757,0.8241659698369074,1.0706712951059008,3.8002927816114775,1.0005297341879784,5514.765304199853,3133.896906997221,Cupido minimus
b_YearRescale,0.00579692964910342,0.005886485058335464,0.020340371590337074,0.019791848726315935,-0.027145423912197927,0.03924396308812362,1.0017860205445857,5616.796842471862,3034.4838979544784,Cupido minimus
b_Temp,-0.018755600949333436,-0.018878128359412355,0.008826064590444474,0.008766450034072984,-0.03310474167313656,-0.004548944312722705,0.9996684287267287,4904.344011508145,2704.2000445765575,Cupido minimus
b_Latitude,0.004657313992995096,0.0046362200254857575,0.015756998227350962,0.015891194312590704,-0.021262001797993067,0.030681763479289723,0.9999747408418644,5459.614964023563,3057.9610421992093,Cupido minimus
b_Sexmale,0.025855264856460638,0.025793533507362187,0.014877758158017052,0.015016989850607752,0.0017147000353981664,0.05002307656379521,1.0006773250632615,6234.561918897602,3002.0777195233677,Cupido minimus
sigma,0.06754988899410469,0.0672187164633404,0.005189046519820256,0.005235197896553581,0.059603993798289553,0.07652256019745728,1.0010276769652162,5239.583279599035,3000.3099563238447,Cupido minimus
Intercept,2.4165705217681985,2.4164546913826963,0.007245439216130604,0.0072805827530603535,2.404718175471377,2.428459796244357,0.9998520183385028,5978.599709144545,2720.376808622484,Cupido minimus
lprior,-3.206125819809429,-3.2061341357382753,0.0011755216887061404,0.001173409037456623,-3.2080690074526874,-3.204216204562039,0.9997140948340841,6039.370347717402,2706.0965370544022,Cupido minimus
lp__,108.4704071955594,108.80475664896589,1.763497866711038,1.5892669873468572,105.10127424154143,110.69198513529035,1.0033333340773756,1914.532376272212,2512.9476322104856,Cupido minimus
b_Intercept,2.0977813212689367,2.101065254955659,0.517292542304104,0.5201514509032606,1.2544740371895793,2.9235763477347705,1.000287206493017,4414.55547147464,2895.9375294962856,Erynnis tages
b_YearRescale,0.0038735639127169272,0.00399483988751819,0.015404388376424258,0.014932727882168904,-0.021683709886337166,0.029093151118654063,1.0020686762883462,4850.097638949638,2898.501343691556,Erynnis tages
b_Temp,0.002824980048035306,0.002699397851744691,0.00571504663561563,0.0057304455111367465,-0.0066050156204406265,0.012156523521999469,1.0002903048025533,5221.358943484898,3206.0195542223805,Erynnis tages
b_Latitude,0.006879278069223204,0.006806255418622276,0.009546321103514286,0.009630633218776972,-0.008436382356272998,0.02239555455442752,1.001021836354373,4463.897016162435,2833.488796146583,Erynnis tages
sigma,0.04880124841921104,0.048522656863474234,0.003939102512600719,0.003957486153249897,0.04281907443534045,0.05573001356415815,0.9998697140347707,4204.6517931526305,2860.5461324548755,Erynnis tages
Intercept,2.500323638899131,2.500361775782245,0.005234759391321763,0.0052321686884885185,2.491759460109281,2.508916204022418,0.999633936491807,5738.426968221538,3233.377155811139,Erynnis tages
lprior,-3.142543865217248,-3.142538895916863,1.1964520027100601e-4,1.1790937504297187e-4,-3.1427467559922526,-3.14235492507158,0.9996631105303226,5437.2896180584785,3061.390407807211,Erynnis tages
lp__,132.26313967674122,132.55904916843525,1.6021684469150113,1.4710148898474191,129.33000908431947,134.2245620656846,0.9997686568503693,1940.4756542351806,2518.823764540372,Erynnis tages
b_Intercept,4.045913933747931,4.032844241671432,0.5074090278735357,0.493540014573534,3.2055104285399585,4.881792121383938,1.00022098128249,4910.710494751212,3285.281864603447,Favonius quercus
b_YearRescale,-0.013830319138740901,-0.013974402537677205,0.01929293876447212,0.019285135213405843,-0.04533296376949918,0.01781582898571332,1.000312640651474,5012.143590101067,2872.5765196101356,Favonius quercus
b_Temp,-0.014200640026907147,-0.014234645096338296,0.008827029503163988,0.0085924690292228,-0.028564801482894846,4.47207368576999e-4,1.000077193707328,4409.6796381442,2939.020996867279,Favonius quercus
b_Latitude,-0.022420738434575302,-0.02220622627582904,0.009072251726807418,0.008936149022857618,-0.037532100514318385,-0.007606944714172372,0.9997249748864514,5034.914951077568,3269.446023480977,Favonius quercus
b_Sexmale,0.03917067768540135,0.03906266780289007,0.012833109543577088,0.013048129103025417,0.018137795951687567,0.06071578746166436,1.0030448953598037,6025.95282463498,2965.2906914390587,Favonius quercus
sigma,0.05808677760684911,0.05778047650904014,0.004640205050423359,0.004457182962801094,0.05101107761142557,0.06610162515500456,1.0030704651358573,4897.557307277408,3316.473335388367,Favonius quercus
Intercept,2.772682677862075,2.7726711644001094,0.006092462487509578,0.006252864037892762,2.762673955225116,2.782582933842348,1.0004284193669697,5585.590499323624,2972.365154669187,Favonius quercus
lprior,-3.160961103442668,-3.1609465124211935,5.524465093000278e-4,5.757635488345587e-4,-3.1618757346891133,-3.1600645707534762,1.0010262869228235,5566.517409193983,2992.791028839714,Favonius quercus
lp__,117.4475675644949,117.76474286379126,1.7478772770530935,1.6357564863290106,114.05782523563273,119.64357123741593,1.00031820433995,1577.3407895613866,2260.068477865302,Favonius quercus
b_Intercept,2.1604371256904797,2.154910851531324,0.43252662506545925,0.423565526071999,1.4336319984594363,2.8706830665231933,1.000369544581556,2576.076011590559,2408.165663181149,Maniola jurtina
b_YearRescale,0.029421205191653237,0.029802283821658004,0.021736704437248622,0.0217560344428195,-0.007153886789577416,0.06537457746020212,1.0006273337483171,3805.593094547208,2834.8968615973163,Maniola jurtina
b_Temp,0.01154924806993489,0.01155819255108886,0.00732183422751465,0.007061343762264317,-3.4994864262981166e-4,0.023726958296950318,1.0004363315594575,2639.066177208347,2686.308659374681,Maniola jurtina
b_Latitude,0.015640736711283035,0.015594463543974767,0.00641215244014566,0.006342874662633359,0.004993686275563391,0.026307688684684055,1.0003079667334622,2664.9270168208222,2556.986653952586,Maniola jurtina
b_Sexmale,-0.0769703884689177,-0.07696129624357712,0.011273631809639797,0.011363475420294701,-0.09521921427162539,-0.058909693485857714,1.0019336651820312,3675.6988930824386,2861.5308553804757,Maniola jurtina
sigma,0.05096667351379298,0.050659483943538836,0.004134068541233019,0.0040480546837275725,0.04467570132282218,0.058122504883991205,1.0015745108624077,3509.9510803462695,2744.9776534257694,Maniola jurtina
Intercept,3.1456461853978195,3.1457471955815244,0.0054839825676099565,0.005302850462690196,3.1365125448709095,3.1545190592987415,1.000545787424227,4126.126158559264,2717.383982021518,Maniola jurtina
lprior,-3.1418091725690864,-3.141803447926711,7.931789974320002e-5,7.455753972170655e-5,-3.141951983885624,-3.1416902231541015,1.0014818544196484,3950.2098418474247,2747.0463876716703,Maniola jurtina
lp__,127.10295364873537,127.48642558839083,1.819546520688542,1.595521664832868,123.68966329977712,129.35388658128042,1.000770995855437,1823.7160673325325,2359.4377371293854,Maniola jurtina
b_Intercept,2.9080018899691384,2.9159054591269915,0.4053283984661618,0.4038811774235714,2.231798745343765,3.553647478080513,0.9994462803124144,3107.583905204216,2358.4006181219147,Aglais io
b_YearRescale,0.09951175013296962,0.0998485930294698,0.02130546203695618,0.02104751806410779,0.06400346917348684,0.13419303949230724,1.0032832098424813,4155.646243553213,2630.72878993401,Aglais io
b_Temp,0.010531909677609903,0.01054737898551922,0.006574416731197341,0.006643945184461269,-3.215508136986905e-4,0.021225271576870836,0.9994567459745881,3526.5599230825455,2939.372685143606,Aglais io
b_Latitude,0.002994523583656096,0.002928437867413327,0.006574630949980612,0.0064840595972200845,-0.0076830118978288816,0.01400635373055326,0.9995248195207034,3224.212268740008,2626.6910178157223,Aglais io
sigma,0.059636521981458815,0.05927763350955311,0.004881322717434523,0.00484270425915168,0.05219022823704252,0.06807500753681615,1.0013710874345614,3714.216132590476,3058.777084670729,Aglais io
Intercept,3.346121374543879,3.3460540294954546,0.006701538039913847,0.006432229659986858,3.3352229263530058,3.357338224463966,0.9999579606022118,5092.661335915477,2848.2722604088704,Aglais io
lprior,-3.2348710318810747,-3.234846246872624,0.001292500131382326,0.0012367161305668493,-3.237045518590119,-3.232800267256584,1.00016181312726,5058.193074812274,2874.7759823077417,Aglais io
lp__,112.36142458422005,112.6861246153065,1.6430029981058765,1.4706903260309139,109.13723304344236,114.35872505106393,1.0004597788410472,1499.4850741198172,2209.7096318375084,Aglais io
b_Intercept,4.856771312908189,4.857504330242728,0.43160821371904773,0.4320861053337595,4.139454079252172,5.565281694550597,1.0012150936128046,5222.983793439336,2667.06643846664,Argynnis paphia
b_YearRescale,1.2105617926940992e-4,-1.6857369841043537e-5,0.013474774173962192,0.013220640546041572,-0.021862217350392916,0.022325555830283242,1.000206159566497,5389.660298905176,2727.9668576214267,Argynnis paphia
b_Temp,-0.005510559214408239,-0.005348186565123075,0.005277576901254676,0.005373114511201904,-0.014253869896546182,0.003219911672335579,1.0008145101396562,5147.6626317898945,2938.3044159433393,Argynnis paphia
b_Latitude,-0.024697341788187218,-0.024673498178069443,0.008251208777753444,0.008228404830618943,-0.03811639948283335,-0.010929833468194228,1.0015046292790521,5303.578945699567,2699.581942351001,Argynnis paphia
b_Sexmale,-0.05142516662699401,-0.05140267884593028,0.00925576657460021,0.009344748991670109,-0.06681474577586399,-0.03631256597918073,1.0002794152166579,4944.307813696848,3134.5448775292343,Argynnis paphia
sigma,0.04064728777226873,0.04044606643806335,0.00336456516180157,0.0033153326638276203,0.0354887952478538,0.04635794125083823,0.9995160259690391,4288.054404588293,2786.661784104332,Argynnis paphia
Intercept,3.4885409649421777,3.488551224407563,0.0044470837084528096,0.004345171967872097,3.481193461735619,3.4956685602133475,1.0003202695182263,6299.582748469905,3188.988689691001,Argynnis paphia
lprior,-3.1502524674007137,-3.1502504817984254,2.7427438854789207e-4,2.6950211340958426e-4,-3.1507068950414245,-3.1498090748265373,1.0003265387335556,6246.144540151776,3157.99933367932,Argynnis paphia
lp__,144.28962263412885,144.60485777464078,1.7744318768532923,1.6623609799015093,140.97488822807495,146.55521088738578,1.0010574694550183,1736.7570535054786,2454.7240964556,Argynnis paphia
b_Intercept,3.6251365075000894,3.625483942455683,0.42656124309653093,0.42070747603338027,2.9185184317711603,4.328107899800496,1.003364273345523,3969.0055631348205,3136.025226537419,Gonepteryx rhamni
b_YearRescale,0.03846991633000793,0.038149467566735346,0.013526619008730287,0.01339752313511704,0.016903537195290908,0.06105436928054466,1.0007010060285237,3762.7655330233115,2711.622758225555,Gonepteryx rhamni
b_Temp,0.003881122249783391,0.00389864829263341,0.005229863239567272,0.0052247159960138595,-0.004712879701690083,0.012749354699887732,1.0014806205887983,4733.657381866302,2656.4651700151544,Gonepteryx rhamni
b_Latitude,-0.00718801913611291,-0.007132420844200531,0.0074280168409058085,0.007137607407731303,-0.019573793454095725,0.0051465533499476905,1.0020575840135078,4116.240124884714,3524.598514136916,Gonepteryx rhamni
b_Sexmale,-0.012822704315964174,-0.012765045825926831,0.008301302981627222,0.008209002563179102,-0.026437951104552014,7.897656998679849e-4,1.0004783709957665,4915.456979200946,3055.2078240182773,Gonepteryx rhamni
sigma,0.03655990369974325,0.03631794793480479,0.002976134494864643,0.0028679850332396606,0.03196901252800843,0.04187748689539226,1.0006508982753717,3824.775206710428,3089.075715574159,Gonepteryx rhamni
Intercept,3.3637385231302517,3.363766148493291,0.004110693069017433,0.004119492791237705,3.357092553547854,3.3704381006846225,1.0008440210915535,5455.47716670309,2711.3167403290254,Gonepteryx rhamni
lprior,-3.144215012601633,-3.144213253536055,1.4572382119264725e-4,1.4309224315126596e-4,-3.144462994328975,-3.1439824779422345,1.0008948748376445,5054.637278559289,2814.038084482931,Gonepteryx rhamni
lp__,149.38328689374222,149.74855680817987,1.780795114952688,1.6270203303263984,145.88459733684053,151.6282154111359,1.00374503807637,1701.8151363305387,2869.7316997800326,Gonepteryx rhamni
b_Intercept,3.1414264397862257,3.1446745423576576,0.4001329294708725,0.3952736708096161,2.491884404926542,3.7745572373791516,1.0000484751079848,3104.946661595238,2673.8114006575947,Lycaena phlaeas
b_YearRescale,0.007558922907643014,0.007771722173929082,0.033154681491743006,0.03278430983507211,-0.046961039788500435,0.06104300559034185,1.0009674198450502,4425.614854798683,2771.3510066848253,Lycaena phlaeas
b_Temp,-0.012212352378446544,-0.012199563333806443,0.007028826186165351,0.006890932473118793,-0.023468446191576467,-8.47561541380727e-4,0.9998613777968622,3120.2081390031217,3134.691265015235,Lycaena phlaeas
b_Latitude,-0.00614915420830507,-0.006163204021439862,0.006220691699679101,0.006150880466668023,-0.016285327388729776,0.004165711978264856,0.9998198280034639,3242.337046951564,2752.9663511396307,Lycaena phlaeas
sigma,0.0642075052660894,0.06378736081909528,0.005596812440512239,0.00539698309287008,0.05573926839967273,0.07385397159108657,1.0031146304050977,3893.6701703122303,3136.933161118861,Lycaena phlaeas
Intercept,2.6462290177081718,2.646168785353973,0.007530527643147577,0.007427718097240008,2.634178882325136,2.658378623245342,1.0013707607666968,4770.780363079441,2936.212198448095,Lycaena phlaeas
lprior,-3.14811763692111,-3.1481024152016235,4.0043623745191387e-4,3.9745783773210356e-4,-3.148787829553392,-3.1474937684043116,1.001306408650875,4711.604141178797,2795.9413086928903,Lycaena phlaeas
